temperature,precipitation,humidity,windspeed,is_day,shortwave_radiation,year,month,day,id
27.5,0,18,17,1,230,2023,2,26,1e6b7ee4-29c4-4b8c-937b-2ba2ef16e2c1
26.2,0,20,21.5,0,48,2023,2,26,784ba64b-8a06-42dc-88a0-77c679c1410f
24.4,0,22,18.6,0,0,2023,2,26,b0d968bb-ae1d-48a6-bfee-09e43c6acc11
21.9,0,22,15.8,0,0,2023,2,26,46bcccad-d70e-4cdb-8354-edf584e62427
20.2,0,26,14.6,0,0,2023,2,26,53351ed9-5f6d-40fc-b4e0-eb4d9ab2e36a
18.9,0,34,11.7,0,0,2023,2,26,f86dbb99-adb3-4104-8651-0d58576be7c6
17.7,0,41,9.5,0,0,2023,2,27,3b08b4e1-1165-4d1e-8db9-caa9dd419102
16.7,0,45,9.7,0,0,2023,2,27,c9d610bf-76fa-4c64-80cd-b61746e043cc
15.9,0,48,9.4,0,0,2023,2,27,155c3f4b-04da-4b69-ae97-7a0e99abb9a5
15.1,0,50,7.6,0,0,2023,2,27,4e84be90-30f7-4665-8624-03f86b2dd1a5
14.3,0,52,7.2,0,0,2023,2,27,79f2aca0-03c0-4f07-a961-8f2a8c7cf63e
13.6,0,54,5.8,0,0,2023,2,27,7e48a5eb-7f9e-4d06-b2ce-1df4ad138091
12.6,0,60,2.5,0,0,2023,2,27,c32e264b-1474-4f4b-8d25-763f05dc752a
14.2,0,54,1.8,0,0,2023,2,27,94dbccf7-58ac-48c4-a062-a34df85f1e6c
13.6,0,58,2.9,1,40,2023,2,27,b2b93143-8190-4211-b86e-500db9683714
15.5,0,53,0.5,1,258,2023,2,27,c3f09e34-5c79-4eb7-bfed-9ba09a525845
19.1,0,42,3.3,1,505,2023,2,27,d8f5edf3-9f61-4b72-81bd-003ef74e265e
22.6,0,30,4.4,1,718,2023,2,27,212c742d-4193-469d-a360-44ca012bffea
25.4,0,21,3.7,1,873,2023,2,27,2d70b842-bfea-42b9-8a9a-255a43696567
27.2,0,17,3.3,1,957,2023,2,27,e3d9ef07-bafd-45c0-bf8f-405700df3095
29.1,0,13,6.1,1,970,2023,2,27,09cf28a5-c4e4-4065-aba2-b2ccf9fbe810
30,0,11,17.9,1,902,2023,2,27,a8e43611-fdaa-4ad1-9ecf-67dd01f1b782
29.5,0,11,21.3,1,759,2023,2,27,2c97f847-2842-4d97-9485-069e59656c6d
29.7,0,9,17.2,1,555,2023,2,27,4d792f79-1f03-4ccf-aa43-921143b337a9
28.5,0,12,13.8,1,310,2023,2,27,c9e48f5f-1708-4c5d-99a0-16e745f684a9
25.6,0,18,17.1,0,72,2023,2,27,a0fc7c56-465e-40ed-83ac-dfcf4930c280
23.6,0,21,18.3,0,0,2023,2,27,7a09d223-9945-4a78-af92-c0a4c4a7028f
21.6,0,33,19.2,0,0,2023,2,27,0ceaee5e-af6b-4ad7-b24e-18ed8f40aaef
20.1,0,40,14.6,0,0,2023,2,27,f2ae16c2-f467-47fe-a92a-25157c07cc2c
19.1,0,42,12.6,0,0,2023,2,27,f9b712ce-ebda-4dee-9021-5e277abc572a
17.6,0,52,3.9,0,0,2024,2,1,013ce549-063d-44cf-b581-2ad89f3fab0b
17,0,54,3.5,0,0,2024,2,1,7154fba0-b69a-4098-b751-cc4458433cdc
16.4,0,56,3.1,0,0,2024,2,1,71ab0763-9723-4689-bd94-6ce3445b3c97
15.8,0,60,4,0,0,2024,2,1,0162ee0a-49dc-490d-832d-ba59894c2ceb
15.6,0,61,3.4,0,0,2024,2,1,edd1abfa-a441-48ea-9027-08b03f6884f7
16.3,0,56,1.4,0,0,2024,2,1,2167e8c4-378b-4951-bc6c-3ed4b5db1a84
16.3,0,56,0.8,0,0,2024,2,1,8c53b511-efdc-488b-af0e-ab08304e91cd
15.5,0,69,3.4,0,0,2024,2,1,7de9df6c-ec7a-4469-99e5-33858b4957ed
15.2,0,67,1.3,1,13,2024,2,1,a256f9c2-1c0a-4b45-9350-f5a0c27a17af
17,0,57,1.9,1,176,2024,2,1,6b9fda53-a85d-4b6d-a639-ac39074f9e7e
19.1,0,50,3.6,1,402,2024,2,1,1938cd53-2a8c-435d-9a88-1f8131a3d7ea
21.3,0,40,3.3,1,609,2024,2,1,ab10d945-fcab-4153-8cb5-09efc763c338
23.2,0,33,1.5,1,754,2024,2,1,ccdc9641-7570-4001-b7db-8039bb71ae25
24.9,0,27,2.5,1,785,2024,2,1,5f2ad535-e47b-4b9d-8bff-b8066dcd13e8
26.3,0,24,7.5,1,769,2024,2,1,de55fe21-87a7-4e01-9a2b-18cf004c265f
26.6,0,24,12.2,1,681,2024,2,1,318bd2b2-d6f1-4f4b-9fac-b9519b82af01
26.3,0,24,14.4,1,565,2024,2,1,7d89f05a-1cb6-404d-a342-07c62c74f809
26.1,0,24,14.9,1,349,2024,2,1,61dca8c2-f69b-475b-9d22-6e7165dbda05
25,0,25,18.7,1,208,2024,2,1,11ebeb22-c60e-468d-a700-1411f53fdddd
23.2,0,27,11.4,0,30,2024,2,1,0f403c6a-a7ca-4886-9464-5213b215c999
21.9,0,31,14.5,0,0,2024,2,1,8af6eae7-d2a9-458f-9aa5-1ddb42fc756e
20.2,0,40,20.1,0,0,2024,2,1,2540292a-197f-4080-987d-29a8d27c7c22
18.6,0,49,16.4,0,0,2024,2,1,9b4ef335-c179-43d9-9809-edf491422466
17.6,0,55,13,0,0,2024,2,1,3a2489bb-f219-4a8a-88fd-d87d3330ba9b
16.8,0,57,10,0,0,2024,2,2,8b162ca2-5351-41c5-9e46-161f6f40ada7
16.1,0,59,9.4,0,0,2024,2,2,b0a0dbeb-9e8b-4065-8f7a-43c86a250811
15.8,0,59,8.6,0,0,2024,2,2,62a57f0a-1774-4e19-8edb-fffd2ff118c2
15.2,0,61,7.2,0,0,2024,2,2,9225a7b2-e397-4c03-9b76-37e83fa7ee85
14.5,0,65,6.1,0,0,2024,2,2,05a28f75-6fa3-4c0a-bcdf-2a125ab610d0
13.9,0,69,5.4,0,0,2024,2,2,ca1cf81b-bff0-4321-be34-cac419663de5
13.3,0,74,5.4,0,0,2024,2,2,b1a88ada-2a55-4333-8a17-4474bbcdd39c
12.8,0,86,4.7,0,0,2024,2,2,692ad360-1c3c-41ca-8289-0bacd597b7db
13,0,84,5,1,13,2024,2,2,219e5022-1649-4f74-bfc2-20d028596afc
15.7,0,71,2.2,1,176,2024,2,2,96fff1f7-b25f-4ec5-9209-b77f99474cfd
18.3,0,58,0.8,1,412,2024,2,2,c86b74be-5af4-4cac-95d9-7c8c2d45d204
20.5,0,45,2.6,1,619,2024,2,2,e738c65a-5b84-4a7c-9506-917d5c1a6087
22.7,0,35,7.6,1,764,2024,2,2,0df9d483-b080-484c-8887-5fa57b9bfdd3
24.1,0,31,13.9,1,768,2024,2,2,c33a4274-88b4-4f22-b72b-25a655d05431
25.1,0,28,19.7,1,770,2024,2,2,d51fcec3-d7f2-4efd-a8c6-ce11fc3b33e7
25.2,0,26,21.8,1,594,2024,2,2,86ddfca5-10ef-44d6-9007-91d8c041cbc2
25.5,0,26,20.9,1,435,2024,2,2,4ffcfb23-cece-4e19-aa1f-8c8b31cc4069
25.7,0,25,21.1,1,413,2024,2,2,b029a9c2-8082-46f6-b2cf-bd2d49fd4bce
24.5,0,27,24.2,1,185,2024,2,2,d524c288-8cc1-457a-b489-70ebdf65e04d
21.7,0,37,15.3,0,27,2024,2,2,2f7bb29e-6d94-4545-8515-87afa17d3e47
20.2,0,43,17.7,0,0,2024,2,2,62b8f365-8b4a-4a87-b05b-1877dada48de
18.4,0,51,15.2,0,0,2024,2,2,80b56b07-7e73-48cb-be63-bb3596c57e02
17,0,57,13,0,0,2024,2,2,6938ef5d-e76c-46c4-99c8-88f9f1700b34
15.9,0,62,11.6,0,0,2024,2,2,55975529-cf8d-4870-91cb-e960a55a013f
15,0,64,11.2,0,0,2024,2,3,25f5ed1b-6182-42ae-be62-8877576fedfa
14.2,0,68,10.1,0,0,2024,2,3,fbf227ee-5faf-43c0-adbf-af20b55a81e5
13.4,0,74,9,0,0,2024,2,3,cd293b3a-3eaf-4852-a985-6316e3da65a4
12.7,0,80,8.6,0,0,2024,2,3,9c279e57-f1ac-4b31-862a-3eae1de3932d
12.1,0,84,7.3,0,0,2024,2,3,b91a20ca-5d62-45ec-bc77-7923acf76b6b
11.4,0,87,6.6,0,0,2024,2,3,d881d540-2036-4806-ae54-8428535b9a37
10.9,0,89,5.8,0,0,2024,2,3,ba5e955c-17d2-48a4-a582-ca5ab1fa96ee
10.8,0,90,4.4,0,0,2024,2,3,4d7a16bb-3bd6-4b99-9aea-d822b42a3fc7
11,0,89,6.3,1,13,2024,2,3,0ffd1260-c24b-4ce7-9e18-c2c4785f03e8
13.3,0,78,7.4,1,154,2024,2,3,88d3eca1-8e1c-4901-bec6-10070b52def1
16,0,63,13.9,1,373,2024,2,3,dd11157d-8a0d-4799-9474-5392643b790d
18.2,0,48,16.9,1,549,2024,2,3,039257e9-93f3-4d68-8ea1-50d9eea19548
20.1,0,35,19.7,1,769,2024,2,3,89b57807-c249-4310-8fb4-a06f12ed2f24
21.7,0,23,21,1,874,2024,2,3,2c6ac118-52a2-4f1b-9680-db5bfe7f34cd
23,0,21,21.4,1,884,2024,2,3,5a9b49db-9e92-4d5f-b07f-43012448455f
24.2,0,13,22.1,1,814,2024,2,3,d25865fe-d35b-4154-99a5-b79e89c32677
24.1,0,15,22.8,1,679,2024,2,3,7a162e7f-4983-4722-86fb-4ea365ff3924
23.5,0,18,22,1,487,2024,2,3,ff0e79e4-d8f6-474a-b139-56a0d681bd82
21.9,0,21,21.7,1,251,2024,2,3,ee458047-3e56-48a2-b1f6-e225ed1384da
19.7,0,26,11.7,0,40,2024,2,3,46a90da7-2bba-4336-81af-eee2711715f1
17.9,0,28,10,0,0,2024,2,3,00477077-3eb8-40db-8819-2809d1d86c08
16.4,0,29,12.1,0,0,2024,2,3,84abbce3-5eb4-45da-895d-67d666ffe7eb
15.3,0,32,12.4,0,0,2024,2,3,67e12872-d713-4e4a-9720-cbb215468923
13.9,0,37,10.9,0,0,2024,2,3,87e14c91-e70f-4464-8b4d-0a5d2e32d640
12.6,0,44,8.7,0,0,2024,2,4,d450a95b-7954-4a40-a88b-35bbbdaa67fd
11.3,0,51,6.3,0,0,2024,2,4,874aa00d-6d75-442c-b0c0-6bd78bea5053
10.3,0,56,5.1,0,0,2024,2,4,929ebbe5-5ae5-418d-aee0-d0935cf8c4df
9.5,0,59,4.7,0,0,2024,2,4,090426c4-b59c-4e38-8b8f-b83c1fe89f0b
8.8,0,61,3.3,0,0,2024,2,4,392e7874-007d-4ba3-a5fc-32fa4b5f6255
8.5,0,60,2.2,0,0,2024,2,4,8e7ec4c1-1b29-42f4-8c2e-fc06cddcdbf9
8.1,0,59,2.9,0,0,2024,2,4,a6098b1f-0a5c-44ab-a0c1-1ea572660c1c
10,0,53,1.8,0,0,2024,2,4,4e3fc91d-1c88-4007-8d52-c66b6376772a
9.5,0,56,1.5,1,16,2024,2,4,bde45e20-d68c-419f-b4b4-241521a8dcc4
10.7,0,54,1.5,1,198,2024,2,4,12c1ed68-e619-42bf-b7fd-0754ad50a190
13.8,0,44,2.9,1,441,2024,2,4,4b93edf6-e4b7-4121-b075-2e5d99cfb428
17.3,0,32,2.9,1,652,2024,2,4,d9a1064b-9741-406e-84d9-7795f427df31
20.2,0,24,2.8,1,809,2024,2,4,07702608-22ad-4736-8515-45994a390e64
22.8,0,18,2.9,1,896,2024,2,4,eae33696-fbc2-4701-a218-abe8f464d877
24.8,0,13,5.6,1,905,2024,2,4,c6763408-081f-4ba0-9e63-80d302d191da
26,0,12,10.5,1,836,2024,2,4,9cbc94b3-ead2-4308-9e43-5bbeff8af870
26.3,0,12,13.4,1,696,2024,2,4,21d4e436-f4d7-4f87-b876-26fd3004eef9
25.8,0,11,14.6,1,497,2024,2,4,6ecfe410-d94b-43e2-bd75-ef98340654d2
24.4,0,11,15.7,1,260,2024,2,4,209c68ba-15e4-4c61-b5ec-1c45103e28ab
21.1,0,13,11,0,43,2024,2,4,658ccbb5-81da-40e3-8073-01b92670bf66
19.4,0,14,11.6,0,0,2024,2,4,c0c88ff6-8b8c-4f7e-9a96-3fec52b5d02c
17.6,0,15,10.6,0,0,2024,2,4,a30bb34e-0397-47e7-bd39-8d6360bc6563
16.1,0,17,9,0,0,2024,2,4,7d33318a-5d85-45f2-b597-95d622cc6f52
14.7,0,21,7.7,0,0,2024,2,4,7e2d725b-c0cb-492d-9bff-c0d1c599f1a3
13.5,0,25,6.2,0,0,2024,2,5,ec1a28ed-782f-4d7b-a8d9-687cc195ce59
12.6,0,31,4.5,0,0,2024,2,5,ddfe970a-f1fc-4c85-b0b6-6f58af01d2b2
11.9,0,35,3.9,0,0,2024,2,5,29bd85c4-0478-4c51-a065-6a87691aa206
12.1,0,32,4.4,0,0,2024,2,5,a4599cfb-a5df-4c67-af01-80dddb976c3f
12.8,0,29,4.7,0,0,2024,2,5,6856016e-f647-46d4-9785-98ea1e2f0c25
9.6,0,34,6.9,0,0,2024,2,5,73b94cac-d4fb-41cd-a756-ea61a1ceb21a
8.9,0,35,7.3,0,0,2024,2,5,ef9e2f2d-094b-4a36-9b64-6c47f653e42c
8.2,0,38,8.8,0,0,2024,2,5,c5cab05d-c347-4dc0-8c07-caca6891be01
9.5,0,32,5.9,1,17,2024,2,5,7aefb252-b69e-4936-963e-dbbca96f6522
12.5,0,25,8.9,1,203,2024,2,5,7311aaa3-f1d6-4325-ba4c-6356c7041fe9
15.4,0,21,9.7,1,449,2024,2,5,2838f215-45c2-4342-8725-197ca74f4495
18.5,0,18,12.6,1,664,2024,2,5,d66e3950-7956-4929-a5b2-110b7d5974ef
21.3,0,15,14.5,1,822,2024,2,5,64e4c8fc-bb41-4751-9fd2-a623830ff9e9
23.4,0,12,14.5,1,910,2024,2,5,645b59f6-0d51-4f1a-899d-2dd360a4a644
25,0,10,13.7,1,921,2024,2,5,0eae1b22-3850-4346-ad36-966dcb3d0539
25.9,0,9,12.9,1,854,2024,2,5,a48d866f-371e-4af0-8bde-3d4698bd3bbb
26.5,0,9,11.7,1,713,2024,2,5,f8644361-8b54-4918-bd43-7ad2250ea68e
26.4,0,9,9.9,1,510,2024,2,5,397c9731-2dae-4247-b728-4e0a934cb56c
25.9,0,9,6.2,1,267,2024,2,5,32d021ee-8443-4023-8c29-af3e98a0c04c
24,0,11,2.1,0,45,2024,2,5,6538d679-51b0-4fb2-900f-7e815ecd20a4
21.6,0,13,6.9,0,0,2024,2,5,1bbdef80-d4d4-42e2-b8a3-1de25c2c8a6a
23,0,12,5.4,0,0,2024,2,5,952862ba-d489-4746-98f9-423ed7cb5c3d
17.5,0,20,8.3,0,0,2024,2,5,03bd74d4-356b-4166-a358-2db4079cafc3
17.2,0,21,2.2,0,0,2024,2,5,ededc15f-0233-4a92-944b-5d7a129eddfc
16.7,0,19,1.8,0,0,2024,2,6,ae915dfe-d71f-4d4b-9022-f2bb1bdacc62
15.6,0,21,3.7,0,0,2024,2,6,40b91ead-0a32-4ab0-88cb-85088c27696c
13.2,0,26,5.4,0,0,2024,2,6,b8643844-8f4e-4b8e-a56e-0a7047e95aff
11.7,0,30,8.1,0,0,2024,2,6,ce0a1274-c121-48c5-affc-b042cbe75f07
10.5,0,34,9.7,0,0,2024,2,6,895d78f7-ddcc-4f5f-9431-ad993fafed59
9.8,0,35,9.9,0,0,2024,2,6,62125b53-aa6d-4bd0-9485-0c056b496624
11.4,0,30,8,0,0,2024,2,6,44f47bbd-f267-43a6-9958-10c977ed1154
11.3,0,31,5.3,0,0,2024,2,6,a832a9a5-c48e-4967-b976-a519362316ae
10.5,0,33,4.6,1,17,2024,2,6,b9b64753-4c67-4d58-97ef-e97239eb697d
11,0,32,2.6,1,204,2024,2,6,8beadb2a-691b-434f-b783-e7315648c10e
14,0,27,3.4,1,450,2024,2,6,bd9a7244-cc9d-42ba-94ed-a1b809f03f7f
18,0,21,5.4,1,664,2024,2,6,6811754d-3164-4d5d-8267-fa3fdff266a8
21.2,0,19,7.6,1,821,2024,2,6,b5ca1607-5897-4c90-99bb-9c7f9d3d7095
23.8,0,16,8,1,909,2024,2,6,14dc52e6-8824-4ed7-98ad-b7da1bd7f9a5
25.8,0,13,6.1,1,920,2024,2,6,b70cfc5b-d195-437d-875d-9237ad75b318
27,0,11,2.5,1,850,2024,2,6,cda9347a-f250-4a30-801c-59fc735baa2a
27.6,0,10,1,1,707,2024,2,6,a6176c9b-1f19-4989-8660-5cbfa869ef76
27.6,0,8,2.2,1,506,2024,2,6,a4f3b430-900a-4459-ba39-afc35c7100cd
27.4,0,6,1.3,1,267,2024,2,6,74647e8b-4e3a-4e1e-adb3-aec6b66c7629
26.8,0,7,2.6,0,46,2024,2,6,7705ae33-cb64-4d3a-b33c-3269804912ce
22.4,0,11,4.7,0,0,2024,2,6,a323ac45-7c31-4b24-90d0-bb2b9805b3f8
20.8,0,15,5.5,0,0,2024,2,6,22bbd3a7-049f-4b16-92a6-036b874564d1
19.6,0,20,13.4,0,0,2024,2,6,42976ac8-114d-461c-aa68-b3727a24e9e6
17.7,0,33,15.3,0,0,2024,2,6,75526bcf-448d-44e1-adce-1dcdc9f648a7
16.4,0,44,14.4,0,0,2024,2,7,e0725288-5224-4310-9d94-c220d6b3bb1e
15.3,0,51,10.5,0,0,2024,2,7,6061d79c-851e-437d-bb9b-7ccfd048be13
14.3,0,57,9,0,0,2024,2,7,fba3ebbf-7190-44fa-b99d-704aa5e44ff0
13.4,0,64,6.5,0,0,2024,2,7,4cc54434-aec5-4e71-b79b-973d8237536a
12.8,0,71,5.4,0,0,2024,2,7,9bbdd130-d054-41af-84dd-37d743b0cdb2
12,0,78,3.6,0,0,2024,2,7,36eeac61-263d-44c6-ad62-d872fb92b27b
11.4,0,84,2.9,0,0,2024,2,7,90db9f72-a288-4308-afda-7950a34d1461
12.3,0,74,1.1,0,0,2024,2,7,f6d15653-b0e5-4751-b3c2-f73efca469a0
11.9,0,78,3.3,1,16,2024,2,7,b7dcd7f5-8b13-4403-a4a4-ecf60bdc3eae
13.3,0,73,3.3,1,198,2024,2,7,922bde3c-97a4-4555-88dd-001da133a54d
16.1,0,59,5.9,1,437,2024,2,7,cf048788-80f4-4127-9b34-aa20b51be935
19.2,0,51,5.5,1,584,2024,2,7,7c8698ab-da3e-48c6-88e0-3ab3dbb6b003
22.6,0,37,2.3,1,803,2024,2,7,d1f143cc-3a6a-4f12-8a93-8f1cdb76d655
25.2,0,27,0.7,1,888,2024,2,7,775a10c5-1421-44cb-882a-488babfe9779
27,0,22,2.3,1,898,2024,2,7,555dd50d-2262-4e26-a849-76fbe8d94d55
28.2,0,16,6.7,1,823,2024,2,7,4cd3fa6d-a6a4-42fe-8b54-1578747b75f6
28.7,0,12,12.6,1,647,2024,2,7,b43b7c62-8d25-4dd7-b989-73d88a5eae39
27.7,0,18,17.8,1,457,2024,2,7,7db7bd65-96f6-47e0-977e-8ddfe78965c7
27,0,17,17.3,1,211,2024,2,7,58baf889-5103-4120-8e6b-f3942c26c3d0
24,0,18,10,0,45,2024,2,7,66a754a9-65e2-4633-8fa6-a9f06aa80b0a
21.8,0,28,11.4,0,0,2024,2,7,b0a08cb7-f8b0-46b8-a2f8-3cdf2c31c2da
20.5,0,38,10.6,0,0,2024,2,7,27b48918-7283-426c-a323-677498e06616
18.9,0,45,10.7,0,0,2024,2,7,6540e461-4983-4185-9fbf-04c3b5360c44
17.1,0,53,10.1,0,0,2024,2,7,1c8be10c-9d1e-4786-bc04-c9870f1176fa
16,0,60,9.8,0,0,2024,2,8,d33e3d5f-58f0-46aa-b29e-38461c2c06cc
14.8,0,65,8,0,0,2024,2,8,9f2670cc-7d32-4bf2-928e-3be398cee3ce
13.9,0,69,6.5,0,0,2024,2,8,83dfee2f-fba6-434b-bbfc-482f6193ee56
13.3,0,71,5.1,0,0,2024,2,8,ea748315-5ea1-4841-907c-3b821b55a737
12.8,0,74,4.4,0,0,2024,2,8,265371fa-fe69-4713-9b55-c80158c97f0e
12.5,0,77,3.3,0,0,2024,2,8,d19916c6-42b4-4bbb-842d-3113fd63db04
12.2,0,79,2.7,0,0,2024,2,8,dd47f732-6ac0-4951-9e07-4fced4f4e712
12.1,0,85,2.3,0,0,2024,2,8,6e948f6a-9fa5-44c7-a0a3-2182a768a353
11.1,0,93,3.1,1,17,2024,2,8,aff11579-23c0-4ce8-b843-44aa53e2bb56
13.3,0,81,2.9,1,201,2024,2,8,bde25412-9073-40b4-a1db-fbfc72df0147
16.5,0,64,2.6,1,439,2024,2,8,28488f64-0180-4721-aadc-9800841a3842
19.8,0,48,3.5,1,645,2024,2,8,2b53188f-a562-47d2-a09b-e88185523e51
22.6,0,37,2.7,1,795,2024,2,8,d49de362-2c2e-41f1-aa3a-018b775d6c56
25.2,0,27,5.4,1,883,2024,2,8,bc50651b-21ce-4024-a41e-93b03c38b7c8
27.1,0,17,11.2,1,896,2024,2,8,6b633a38-4b9d-486f-b563-50f8530d0657
27.5,0,16,16.7,1,828,2024,2,8,28e2b3bd-a77e-4a9a-9e87-82b82854ebf2
27,0,20,18.9,1,690,2024,2,8,fb3058b0-5e88-4734-a97a-da4fddbf1e1f
27,0,20,16.6,1,491,2024,2,8,99984b09-684a-4936-a470-fb8cf7bd6e2e
26.8,0,15,17.7,1,259,2024,2,8,a8d51b26-1934-4ba4-965a-8334c36a94a4
23.6,0,19,11,0,47,2024,2,8,d1aa27d5-ef75-4610-8d71-37c964556b3e
21.4,0,23,9.7,0,0,2024,2,8,c9a4ead7-e20c-4db5-9eb6-ee0cc892263c
20,0,26,10.1,0,0,2024,2,8,a2c3f2e5-03ba-4641-b4aa-03efe040e593
18.6,0,28,9,0,0,2024,2,8,91e79ca6-72b0-4069-9bc5-a5026b97d1b7
17,0,32,8.6,0,0,2024,2,8,91c7852e-4f73-4722-afc8-d83748d776d2
15.8,0,39,9,0,0,2024,2,9,e531a4de-6ef4-4d84-8aa4-edc630f989b4
14.7,0,49,7.2,0,0,2024,2,9,2208c18a-c9e9-4f22-ae88-8f2ce6f73873
13.5,0,61,6.5,0,0,2024,2,9,6ece9361-5f75-49c9-8451-6db85174ddc6
12.3,0,74,5.1,0,0,2024,2,9,e243e17f-bb3c-4dc9-9d9d-00f5fb6b190f
11.6,0,84,3.6,0,0,2024,2,9,b746092e-6492-4584-9df1-172dfab8dd8e
11.2,0,89,2.2,0,0,2024,2,9,1a32c906-c562-4b08-8cc5-5650af39db67
11,0,89,2.1,0,0,2024,2,9,7d109399-964f-49bc-99f2-cdb66480efed
11.3,0,92,1.1,0,0,2024,2,9,092a425c-4c2d-445f-8201-adaa1ccb81c5
10.6,0,95,2.6,1,19,2024,2,9,600011e1-0973-4e92-a609-446c29ed58b3
12.6,0,81,2.5,1,203,2024,2,9,5bc82700-17b3-4ef6-aba7-754250061085
15.8,0,64,3.9,1,445,2024,2,9,b74810ee-1b3d-4b63-a36f-2427cdf1570d
19.2,0,47,4.3,1,652,2024,2,9,48971efb-728e-4887-994c-a9e7a7d1400b
22.2,0,32,4.6,1,806,2024,2,9,d2ef659c-93f4-4958-9db5-7593d7828a36
24.6,0,24,5.6,1,893,2024,2,9,87c493d7-8464-4957-96d3-8273e1ebd4d1
26.3,0,22,5.1,1,905,2024,2,9,85ee5b8e-2fef-49aa-a1a9-fedc45b8f64c
27.4,0,20,5.1,1,841,2024,2,9,3412d983-5fd3-4e89-b101-cf987ce75298
28.3,0,17,5.8,1,703,2024,2,9,c4d13e06-51b3-4c74-9b95-308ee9ac69d9
28.7,0,14,9.2,1,503,2024,2,9,a76fb290-f081-4b61-aff3-d895aac6dd22
28,0,14,15.9,1,267,2024,2,9,7bdbdce2-85e0-464f-8cc7-1231bf871553
25.3,0,15,11.5,0,49,2024,2,9,1d29d8af-3e58-4d7e-b6af-f1fee382a72c
22.2,0,23,18.5,0,0,2024,2,9,040bb978-f19c-46cd-8a7e-474e460f8439
20,0,48,23.2,0,0,2024,2,9,7d07b20a-2390-4a4e-a1e3-7aebae514e92
18.5,0,53,15.9,0,0,2024,2,9,7143bb9e-2ef6-4ef2-bdbc-d761998279b5
16.8,0,61,12.5,0,0,2024,2,9,32930e99-ab82-46b8-8c9b-bb35afc4a254
15.5,0,69,10.9,0,0,2024,2,10,69f0606a-ed49-40f7-906a-bcfd65f42d90
14.7,0,74,7.6,0,0,2024,2,10,7d357583-6400-4a4e-89af-7fec2c7d7be9
14,0,79,5.8,0,0,2024,2,10,6fd6955c-269e-43a8-8139-8e446011535e
13.3,0,82,6.3,0,0,2024,2,10,dc56f834-3dfc-4a4a-bc1e-541df3c78045
12.7,0,85,4.5,0,0,2024,2,10,63eb3d90-96c3-482e-8c83-966d24717619
12.2,0,87,2.5,0,0,2024,2,10,bb2ec324-3c0f-4f95-ba8c-cead8e5ede40
11.7,0,89,3.7,0,0,2024,2,10,444d1184-b466-4189-96b6-efcc860773f6
12.5,0,90,0.8,0,0,2024,2,10,76d876bf-4865-4b78-b90a-f691a3eeba2f
12.2,0,92,1.1,1,17,2024,2,10,6b5d68ec-365b-4fd7-abaa-7e6b177e47a2
13.5,0,85,2.1,1,202,2024,2,10,d25015b0-bf9f-4ccf-a9e4-e19447aebeab
16.5,0,72,3.3,1,443,2024,2,10,ac4063e9-99ff-4fcb-8e8b-bce61cbad24b
19.5,0,53,3.6,1,631,2024,2,10,085dddef-c3be-46b1-9801-efd424b81a08
22.3,0,37,6.8,1,793,2024,2,10,7916e6e6-c408-405a-bee8-7a9a72a4a4a1
25,0,22,12.6,1,879,2024,2,10,c67257a4-e1d3-41da-b81b-b3678aabca62
26.4,0,16,19.8,1,865,2024,2,10,34444dd4-eba8-42ee-9398-144384e4f258
25.9,0,21,18.4,1,670,2024,2,10,36dc6f70-b290-490d-9606-87965451424d
25.3,0,23,17.6,1,391,2024,2,10,9a2b9833-3876-4335-9b2f-348332acc148
24.4,0,23,18.3,1,184,2024,2,10,e511f2c3-69ff-4603-94d8-2a16b3e3839c
24.1,0,24,24.8,1,223,2024,2,10,ffefa804-e501-4989-b6da-cc0d49995ed9
19.3,0,44,20.8,0,9,2024,2,10,9b42a60a-af98-4e0e-8556-422a15ad5bdc
18.5,0,44,14.8,0,0,2024,2,10,00098196-8b58-47a4-ac50-928fd56cb6bb
17.5,0,47,12.4,0,0,2024,2,10,a32c13ed-b4a6-4bb9-9279-c4349ef003f3
17.1,0,48,9.7,0,0,2024,2,10,bc91173c-93bb-4a30-ae23-7ea3b57c6827
16.9,0,50,7.9,0,0,2024,2,10,e948df85-f9e0-4d00-b1aa-d3e28d6ffc34
16.4,0,52,7.6,0,0,2024,2,11,f9984ae4-68bf-4d11-933a-53dcdc8adec9
15.2,0,57,4.8,0,0,2024,2,11,48c7321f-f717-4de3-bb6b-c9d46399e74a
14.3,0,62,5.9,0,0,2024,2,11,ae1970f8-70b1-45d9-b12b-1bf5e609e116
13.4,0,66,5.9,0,0,2024,2,11,2e45aaef-33a8-45df-a2fc-5ec1bbb5aefa
13,0,67,3.3,0,0,2024,2,11,4eda6ba2-836f-4577-82c4-caaf40197fa9
12.6,0,69,3.1,0,0,2024,2,11,fe055c6f-eb8a-4728-84f0-88447ab0f1f7
12.3,0,69,3.7,0,0,2024,2,11,70464232-4e86-4532-b0ec-eeead2fb05c3
11.6,0,72,3.3,0,0,2024,2,11,c8677e9f-e5c2-4e58-bff3-a3532e2f517f
12.7,0,66,1.1,1,15,2024,2,11,4d0d717a-8119-4f67-a09d-9ec0402f215f
14.9,0,57,1.9,1,150,2024,2,11,9eef6283-6f9e-4997-8b23-0dad8d6a4cb1
16.8,0,51,2.9,1,332,2024,2,11,fe67cf48-1012-455a-b836-b13a71f65647
